frame.number,frame.time,frame.len,ip.len,tcp.len,udp.length,ip.src,ip.dst,_ws.col.Protocol
"3981","Nov 22, 2024 12:45:08.481812000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3982","Nov 22, 2024 12:45:08.481819000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3983","Nov 22, 2024 12:45:08.481826000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3984","Nov 22, 2024 12:45:08.481833000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3985","Nov 22, 2024 12:45:08.481840000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3986","Nov 22, 2024 12:45:08.481846000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3987","Nov 22, 2024 12:45:08.481848000 CST","1514","1500","1448",,"10.10.1.1","10.10.1.2","TCP"
"3988","Nov 22, 2024 12:45:08.481848000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"3989","Nov 22, 2024 12:45:08.481852000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"3990","Nov 22, 2024 12:45:08.481848000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"3991","Nov 22, 2024 12:45:08.481848000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"3992","Nov 22, 2024 12:45:08.481859000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3993","Nov 22, 2024 12:45:08.481866000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3994","Nov 22, 2024 12:45:08.481912000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"3995","Nov 22, 2024 12:45:08.481935000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"3996","Nov 22, 2024 12:45:08.481935000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"3997","Nov 22, 2024 12:45:08.481958000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"3998","Nov 22, 2024 12:45:08.481959000 CST","78","64","0",,"10.10.1.2","10.10.1.1","TCP"
"3999","Nov 22, 2024 12:45:08.481967000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4000","Nov 22, 2024 12:45:08.481974000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4001","Nov 22, 2024 12:45:08.481975000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"4002","Nov 22, 2024 12:45:08.481979000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4003","Nov 22, 2024 12:45:08.481985000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4004","Nov 22, 2024 12:45:08.481992000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4005","Nov 22, 2024 12:45:08.482004000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"4006","Nov 22, 2024 12:45:08.482037000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"4007","Nov 22, 2024 12:45:08.482037000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"4008","Nov 22, 2024 12:45:08.482060000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"4009","Nov 22, 2024 12:45:08.482091000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4010","Nov 22, 2024 12:45:08.482093000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"4011","Nov 22, 2024 12:45:08.482099000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4012","Nov 22, 2024 12:45:08.482105000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4013","Nov 22, 2024 12:45:08.482144000 CST","7306","7292","7240",,"10.10.1.1","10.10.1.2","TCP"
"4014","Nov 22, 2024 12:45:08.482144000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"4015","Nov 22, 2024 12:45:08.482168000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4016","Nov 22, 2024 12:45:08.482185000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"4017","Nov 22, 2024 12:45:08.482210000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4018","Nov 22, 2024 12:45:08.482216000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4019","Nov 22, 2024 12:45:08.482219000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"4020","Nov 22, 2024 12:45:08.482219000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"4021","Nov 22, 2024 12:45:08.482222000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4022","Nov 22, 2024 12:45:08.482270000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"4023","Nov 22, 2024 12:45:08.482284000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4024","Nov 22, 2024 12:45:08.482290000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4025","Nov 22, 2024 12:45:08.482301000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4026","Nov 22, 2024 12:45:08.482324000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"4027","Nov 22, 2024 12:45:08.482368000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4028","Nov 22, 2024 12:45:08.482370000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"4029","Nov 22, 2024 12:45:08.482400000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4030","Nov 22, 2024 12:45:08.482418000 CST","27426","27412","27360",,"10.10.1.1","10.10.1.2","TCP"
"4031","Nov 22, 2024 12:45:08.482466000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4032","Nov 22, 2024 12:45:08.524709000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"4033","Nov 22, 2024 12:45:08.524985000 CST","62330","62316","62264",,"10.10.1.1","10.10.1.2","TCP"
"4034","Nov 22, 2024 12:45:08.525081000 CST","2962","2948","2896",,"10.10.1.1","10.10.1.2","TCP"
"4035","Nov 22, 2024 12:45:08.525082000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4036","Nov 22, 2024 12:45:08.525085000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4037","Nov 22, 2024 12:45:08.525122000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"4038","Nov 22, 2024 12:45:08.525152000 CST","40610","40596","40544",,"10.10.1.1","10.10.1.2","TCP"
"4039","Nov 22, 2024 12:45:08.525183000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4040","Nov 22, 2024 12:45:08.525197000 CST","52194","52180","52128",,"10.10.1.1","10.10.1.2","TCP"
"4041","Nov 22, 2024 12:45:08.525209000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4042","Nov 22, 2024 12:45:08.525233000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"4043","Nov 22, 2024 12:45:08.525277000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4044","Nov 22, 2024 12:45:08.525287000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4045","Nov 22, 2024 12:45:08.525303000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4046","Nov 22, 2024 12:45:08.525326000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"4047","Nov 22, 2024 12:45:08.525358000 CST","50746","50732","50680",,"10.10.1.1","10.10.1.2","TCP"
"4048","Nov 22, 2024 12:45:08.525393000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4049","Nov 22, 2024 12:45:08.525395000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"4050","Nov 22, 2024 12:45:08.525433000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"4051","Nov 22, 2024 12:45:08.525440000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4052","Nov 22, 2024 12:45:08.525472000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4053","Nov 22, 2024 12:45:08.525487000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4054","Nov 22, 2024 12:45:08.525502000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"4055","Nov 22, 2024 12:45:08.525535000 CST","60882","60868","60816",,"10.10.1.1","10.10.1.2","TCP"
"4056","Nov 22, 2024 12:45:08.525551000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4057","Nov 22, 2024 12:45:08.525571000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"4058","Nov 22, 2024 12:45:08.525592000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4059","Nov 22, 2024 12:45:08.525599000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"4060","Nov 22, 2024 12:45:08.525619000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4061","Nov 22, 2024 12:45:08.525619000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"4062","Nov 22, 2024 12:45:08.525644000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4063","Nov 22, 2024 12:45:08.525662000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4064","Nov 22, 2024 12:45:08.525693000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"4065","Nov 22, 2024 12:45:08.525720000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4066","Nov 22, 2024 12:45:08.525723000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"4067","Nov 22, 2024 12:45:08.525753000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4068","Nov 22, 2024 12:45:08.525770000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4069","Nov 22, 2024 12:45:08.525782000 CST","49298","49284","49232",,"10.10.1.1","10.10.1.2","TCP"
"4070","Nov 22, 2024 12:45:08.525790000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4071","Nov 22, 2024 12:45:08.525820000 CST","15994","15980","15928",,"10.10.1.1","10.10.1.2","TCP"
"4072","Nov 22, 2024 12:45:08.525846000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4073","Nov 22, 2024 12:45:08.525856000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4074","Nov 22, 2024 12:45:08.525864000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4075","Nov 22, 2024 12:45:08.525887000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"4076","Nov 22, 2024 12:45:08.525917000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"4077","Nov 22, 2024 12:45:08.525939000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4078","Nov 22, 2024 12:45:08.525955000 CST","39162","39148","39096",,"10.10.1.1","10.10.1.2","TCP"
"4079","Nov 22, 2024 12:45:08.525979000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4080","Nov 22, 2024 12:45:08.525987000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"4081","Nov 22, 2024 12:45:08.526012000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4082","Nov 22, 2024 12:45:08.526022000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4083","Nov 22, 2024 12:45:08.526035000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4084","Nov 22, 2024 12:45:08.526048000 CST","1514","1500","1448",,"10.10.1.1","10.10.1.2","TCP"
"4085","Nov 22, 2024 12:45:08.526084000 CST","63778","63764","63712",,"10.10.1.1","10.10.1.2","TCP"
"4086","Nov 22, 2024 12:45:08.526108000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4087","Nov 22, 2024 12:45:08.526115000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"4088","Nov 22, 2024 12:45:08.526137000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"4089","Nov 22, 2024 12:45:08.526154000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4090","Nov 22, 2024 12:45:08.526160000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"4091","Nov 22, 2024 12:45:08.526190000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"4092","Nov 22, 2024 12:45:08.526201000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4093","Nov 22, 2024 12:45:08.526209000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"4094","Nov 22, 2024 12:45:08.526235000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"4095","Nov 22, 2024 12:45:08.526248000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4096","Nov 22, 2024 12:45:08.526262000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"4097","Nov 22, 2024 12:45:08.526262000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"4098","Nov 22, 2024 12:45:08.526281000 CST","29026","29012","28960",,"10.10.1.1","10.10.1.2","TCP"
"4099","Nov 22, 2024 12:45:08.526293000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4100","Nov 22, 2024 12:45:08.526311000 CST","36266","36252","36200",,"10.10.1.1","10.10.1.2","TCP"
"4101","Nov 22, 2024 12:45:08.526331000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4102","Nov 22, 2024 12:45:08.526334000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4103","Nov 22, 2024 12:45:08.526356000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"4104","Nov 22, 2024 12:45:08.526376000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4105","Nov 22, 2024 12:45:08.526381000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"4106","Nov 22, 2024 12:45:08.526397000 CST","34818","34804","34752",,"10.10.1.1","10.10.1.2","TCP"
"4107","Nov 22, 2024 12:45:08.526403000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4108","Nov 22, 2024 12:45:08.526426000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"4109","Nov 22, 2024 12:45:08.526440000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4110","Nov 22, 2024 12:45:08.526444000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"4111","Nov 22, 2024 12:45:08.526467000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4112","Nov 22, 2024 12:45:08.526470000 CST","30474","30460","30408",,"10.10.1.1","10.10.1.2","TCP"
"4113","Nov 22, 2024 12:45:08.526489000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4114","Nov 22, 2024 12:45:08.526502000 CST","8754","8740","8688",,"10.10.1.1","10.10.1.2","TCP"
"4115","Nov 22, 2024 12:45:08.526502000 CST","4258","4244","4192",,"10.10.1.1","10.10.1.2","TCP"
"4116","Nov 22, 2024 12:45:08.526514000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4117","Nov 22, 2024 12:45:08.526529000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4118","Nov 22, 2024 12:45:08.565321000 CST","114","100","48",,"10.10.1.2","10.10.1.1","TCP"
"4119","Nov 22, 2024 12:45:08.565583000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"4120","Nov 22, 2024 12:45:08.565630000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4121","Nov 22, 2024 12:45:08.565638000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4122","Nov 22, 2024 12:45:08.565678000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4123","Nov 22, 2024 12:45:08.565678000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4124","Nov 22, 2024 12:45:08.565705000 CST","5858","5844","5792",,"10.10.1.1","10.10.1.2","TCP"
"4125","Nov 22, 2024 12:45:08.565743000 CST","59434","59420","59368",,"10.10.1.1","10.10.1.2","TCP"
"4126","Nov 22, 2024 12:45:08.565746000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4127","Nov 22, 2024 12:45:08.565782000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"4128","Nov 22, 2024 12:45:08.565803000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4129","Nov 22, 2024 12:45:08.565807000 CST","31922","31908","31856",,"10.10.1.1","10.10.1.2","TCP"
"4130","Nov 22, 2024 12:45:08.565827000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4131","Nov 22, 2024 12:45:08.565842000 CST","60882","60868","60816",,"10.10.1.1","10.10.1.2","TCP"
"4132","Nov 22, 2024 12:45:08.565845000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4133","Nov 22, 2024 12:45:08.565894000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"4134","Nov 22, 2024 12:45:08.565894000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4135","Nov 22, 2024 12:45:08.565898000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4136","Nov 22, 2024 12:45:08.565935000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"4137","Nov 22, 2024 12:45:08.565960000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4138","Nov 22, 2024 12:45:08.565963000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"4139","Nov 22, 2024 12:45:08.565975000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4140","Nov 22, 2024 12:45:08.565999000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4141","Nov 22, 2024 12:45:08.566000000 CST","50746","50732","50680",,"10.10.1.1","10.10.1.2","TCP"
"4142","Nov 22, 2024 12:45:08.566029000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"4143","Nov 22, 2024 12:45:08.566056000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4144","Nov 22, 2024 12:45:08.566068000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4145","Nov 22, 2024 12:45:08.566071000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4146","Nov 22, 2024 12:45:08.566099000 CST","13098","13084","13032",,"10.10.1.1","10.10.1.2","TCP"
"4147","Nov 22, 2024 12:45:08.566127000 CST","52194","52180","52128",,"10.10.1.1","10.10.1.2","TCP"
"4148","Nov 22, 2024 12:45:08.566130000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4149","Nov 22, 2024 12:45:08.566140000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4150","Nov 22, 2024 12:45:08.566153000 CST","18890","18876","18824",,"10.10.1.1","10.10.1.2","TCP"
"4151","Nov 22, 2024 12:45:08.566174000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4152","Nov 22, 2024 12:45:08.566187000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4153","Nov 22, 2024 12:45:08.566276000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"4154","Nov 22, 2024 12:45:08.566294000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4155","Nov 22, 2024 12:45:08.566305000 CST","33370","33356","33304",,"10.10.1.1","10.10.1.2","TCP"
"4156","Nov 22, 2024 12:45:08.566332000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4157","Nov 22, 2024 12:45:08.566339000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4158","Nov 22, 2024 12:45:08.566353000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4159","Nov 22, 2024 12:45:08.566360000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"4160","Nov 22, 2024 12:45:08.566394000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4161","Nov 22, 2024 12:45:08.566403000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4162","Nov 22, 2024 12:45:08.566417000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4163","Nov 22, 2024 12:45:08.566426000 CST","55090","55076","55024",,"10.10.1.1","10.10.1.2","TCP"
"4164","Nov 22, 2024 12:45:08.566479000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4165","Nov 22, 2024 12:45:08.566480000 CST","10202","10188","10136",,"10.10.1.1","10.10.1.2","TCP"
"4166","Nov 22, 2024 12:45:08.566480000 CST","53642","53628","53576",,"10.10.1.1","10.10.1.2","TCP"
"4167","Nov 22, 2024 12:45:08.566518000 CST","11650","11636","11584",,"10.10.1.1","10.10.1.2","TCP"
"4168","Nov 22, 2024 12:45:08.566543000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4169","Nov 22, 2024 12:45:08.566552000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4170","Nov 22, 2024 12:45:08.566553000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4171","Nov 22, 2024 12:45:08.566582000 CST","15994","15980","15928",,"10.10.1.1","10.10.1.2","TCP"
"4172","Nov 22, 2024 12:45:08.566610000 CST","49298","49284","49232",,"10.10.1.1","10.10.1.2","TCP"
"4173","Nov 22, 2024 12:45:08.566612000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4174","Nov 22, 2024 12:45:08.566625000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4175","Nov 22, 2024 12:45:08.566646000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"4176","Nov 22, 2024 12:45:08.566654000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4177","Nov 22, 2024 12:45:08.566671000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4178","Nov 22, 2024 12:45:08.566690000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4179","Nov 22, 2024 12:45:08.566692000 CST","42058","42044","41992",,"10.10.1.1","10.10.1.2","TCP"
"4180","Nov 22, 2024 12:45:08.566705000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4181","Nov 22, 2024 12:45:08.566742000 CST","23234","23220","23168",,"10.10.1.1","10.10.1.2","TCP"
"4182","Nov 22, 2024 12:45:08.566748000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4183","Nov 22, 2024 12:45:08.566764000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4184","Nov 22, 2024 12:45:08.566769000 CST","65226","65212","65160",,"10.10.1.1","10.10.1.2","TCP"
"4185","Nov 22, 2024 12:45:08.566792000 CST","4410","4396","4344",,"10.10.1.1","10.10.1.2","TCP"
"4186","Nov 22, 2024 12:45:08.566808000 CST","43506","43492","43440",,"10.10.1.1","10.10.1.2","TCP"
"4187","Nov 22, 2024 12:45:08.566828000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4188","Nov 22, 2024 12:45:08.566833000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"4189","Nov 22, 2024 12:45:08.566846000 CST","21786","21772","21720",,"10.10.1.1","10.10.1.2","TCP"
"4190","Nov 22, 2024 12:45:08.566852000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4191","Nov 22, 2024 12:45:08.566858000 CST","20338","20324","20272",,"10.10.1.1","10.10.1.2","TCP"
"4192","Nov 22, 2024 12:45:08.566873000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4193","Nov 22, 2024 12:45:08.566882000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"4194","Nov 22, 2024 12:45:08.566885000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4195","Nov 22, 2024 12:45:08.566903000 CST","17442","17428","17376",,"10.10.1.1","10.10.1.2","TCP"
"4196","Nov 22, 2024 12:45:08.566912000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4197","Nov 22, 2024 12:45:08.566918000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"4198","Nov 22, 2024 12:45:08.566925000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4199","Nov 22, 2024 12:45:08.566939000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4200","Nov 22, 2024 12:45:08.566940000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"4201","Nov 22, 2024 12:45:08.566962000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"4202","Nov 22, 2024 12:45:08.566969000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4203","Nov 22, 2024 12:45:08.566973000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"4204","Nov 22, 2024 12:45:08.566980000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4205","Nov 22, 2024 12:45:08.566993000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4206","Nov 22, 2024 12:45:08.566995000 CST","26130","26116","26064",,"10.10.1.1","10.10.1.2","TCP"
"4207","Nov 22, 2024 12:45:08.567015000 CST","14546","14532","14480",,"10.10.1.1","10.10.1.2","TCP"
"4208","Nov 22, 2024 12:45:08.567023000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4209","Nov 22, 2024 12:45:08.567029000 CST","24682","24668","24616",,"10.10.1.1","10.10.1.2","TCP"
"4210","Nov 22, 2024 12:45:08.567034000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
"4211","Nov 22, 2024 12:45:08.567052000 CST","27578","27564","27512",,"10.10.1.1","10.10.1.2","TCP"
"4212","Nov 22, 2024 12:45:08.567058000 CST","66","52","0",,"10.10.1.2","10.10.1.1","TCP"
