frame.time_epoch,frame.len
1732301106.356105000,66
1732301106.356115000,66
1732301106.356141000,55090
1732301106.356168000,66
1732301106.356206000,10202
1732301106.356206000,65226
1732301106.356239000,66
1732301106.356256000,17442
1732301106.356284000,47850
1732301106.356286000,66
1732301106.356318000,66
1732301106.356334000,44954
1732301106.356357000,66
1732301106.356379000,20338
1732301106.356384000,66
1732301106.356403000,66
1732301106.356419000,65226
1732301106.356450000,7306
1732301106.356482000,57986
1732301106.356498000,66
1732301106.356520000,34818
1732301106.356546000,66
1732301106.356554000,30474
1732301106.356575000,66
1732301106.356594000,62330
1732301106.356601000,66
1732301106.356634000,2962
1732301106.356634000,23234
1732301106.356664000,11650
1732301106.356668000,66
1732301106.356695000,36266
1732301106.356699000,66
1732301106.356726000,17442
1732301106.356744000,66
1732301106.356762000,66
1732301106.356763000,62330
1732301106.356832000,2962
1732301106.356832000,65226
1732301106.356839000,66
1732301106.356873000,24682
1732301106.356922000,40610
1732301106.356929000,66
1732301106.356954000,66
1732301106.356961000,52194
1732301106.356985000,66
1732301106.356988000,13098
1732301106.357023000,66
1732301106.357023000,65226
1732301106.357038000,66
1732301106.357065000,14546
1732301106.357109000,50746
1732301106.357121000,66
1732301106.357140000,66
1732301106.357148000,42058
1732301106.357176000,66
1732301106.357176000,23234
1732301106.357210000,66
1732301106.357218000,65226
1732301106.357230000,66
1732301106.357246000,4410
1732301106.357269000,60882
1732301106.357298000,66
1732301106.357302000,31922
1732301106.357325000,33370
1732301106.357343000,66
1732301106.357356000,59434
1732301106.357386000,5858
1732301106.357386000,20338
1732301106.357391000,66
1732301106.357413000,44954
1732301106.357434000,66
1732301106.357438000,21786
1732301106.357461000,1514
1732301106.357462000,42058
1732301106.357485000,18738
1732301106.357486000,66
1732301106.357548000,66
1732301106.396390000,114
1732301106.396660000,55090
1732301106.396727000,66
1732301106.396734000,10202
1732301106.396734000,65226
1732301106.396774000,17442
1732301106.396803000,47850
1732301106.396805000,66
1732301106.396818000,66
1732301106.396840000,44954
1732301106.396843000,66
1732301106.396885000,20338
1732301106.396899000,66
1732301106.396912000,66
1732301106.396920000,65226
1732301106.396947000,7306
1732301106.396975000,57986
1732301106.396978000,66
1732301106.396987000,66
1732301106.397010000,34818
1732301106.397028000,66
1732301106.397036000,30474
1732301106.397048000,66
1732301106.397074000,66
1732301106.397089000,62330
1732301106.397142000,2962
1732301106.397142000,65226
1732301106.397145000,66
1732301106.397178000,24682
1732301106.397204000,66
1732301106.397209000,40610
1732301106.397233000,23234
1732301106.397236000,66
1732301106.397283000,66
1732301106.397332000,8754
1732301106.397356000,66
1732301106.397367000,40610
1732301106.397398000,15994
1732301106.397423000,66
1732301106.397429000,57986
1732301106.397442000,66
1732301106.397482000,7306
1732301106.397482000,53642
1732301106.397488000,66
1732301106.397518000,11650
1732301106.397549000,65226
1732301106.397552000,66
1732301106.397568000,66
1732301106.397578000,15994
1732301106.397609000,66
1732301106.397610000,49298
1732301106.397626000,66
1732301106.397645000,43506
1732301106.397662000,66
1732301106.397673000,21786
1732301106.397695000,66
1732301106.397698000,46402
1732301106.397714000,66
1732301106.397730000,18890
1732301106.397745000,66
1732301106.397750000,43506
1732301106.397763000,66
1732301106.397778000,21786
1732301106.397793000,66
1732301106.397794000,30474
1732301106.397821000,66
1732301106.397834000,34818
1732301106.397854000,66
1732301106.397874000,57986
1732301106.397879000,66
1732301106.397907000,7306
1732301106.397907000,23234
1732301106.397928000,33370
1732301106.397952000,66
1732301106.397960000,31922
1732301106.397983000,33370
1732301106.397999000,66
1732301106.398011000,31922
1732301106.398036000,30474
1732301106.398046000,66
1732301106.398067000,34818
1732301106.398085000,21786
1732301106.398091000,66
1732301106.398107000,26130
1732301106.398125000,12946
1732301106.398132000,66
1732301106.398163000,66
1732301106.435392000,114
1732301106.435652000,55090
1732301106.435727000,66
1732301106.435742000,10202
1732301106.435742000,65226
1732301106.435783000,66
1732301106.435801000,17442
1732301106.435831000,47850
1732301106.435831000,66
1732301106.435847000,66
1732301106.435866000,44954
1732301106.435872000,66
1732301106.435892000,20338
1732301106.435908000,66
1732301106.435923000,66
1732301106.435926000,65226
1732301106.435951000,7306
1732301106.435983000,57986
1732301106.435983000,66
1732301106.435992000,66
1732301106.436027000,34818
1732301106.436051000,30474
1732301106.436053000,66
1732301106.436089000,66
1732301106.436107000,62330
1732301106.436117000,66
1732301106.436163000,2962
1732301106.436163000,65226
1732301106.436182000,66
1732301106.436200000,24682
1732301106.436228000,40610
1732301106.436235000,66
1732301106.436254000,23234
1732301106.436259000,66
1732301106.436265000,2962
1732301106.436283000,21786
1732301106.436306000,66
1732301106.436314000,36266
1732301106.436340000,66
1732301106.436351000,4410
1732301106.436351000,39162
1732301106.436368000,66
1732301106.436388000,26130
1732301106.436400000,66
1732301106.436418000,52194
1732301106.436420000,66
1732301106.436449000,13098
1732301106.436477000,56538
1732301106.436480000,66
1732301106.436496000,66
1732301106.436526000,8754
1732301106.436526000,49298
1732301106.436532000,66
1732301106.436564000,15994
1732301106.436591000,66
1732301106.436596000,65226
1732301106.436608000,66
1732301106.436625000,11650
1732301106.436656000,53642
1732301106.436663000,66
1732301106.436679000,66
1732301106.436689000,39162
1732301106.436714000,66
1732301106.436716000,26130
1732301106.436742000,66
1732301106.436746000,46402
1732301106.436764000,66
1732301106.436777000,18890
1732301106.436803000,66
1732301106.436818000,65226
1732301106.436822000,66
1732301106.436843000,8754
1732301106.436854000,14546
1732301106.436869000,37714
1732301106.436893000,66
1732301106.436894000,4410
1732301106.436894000,26130
1732301106.436921000,30474
1732301106.436932000,66
1732301106.436942000,8754
1732301106.436942000,15994
1732301106.436964000,26130
1732301106.436974000,66
1732301106.436985000,23234
1732301106.437000000,18890
1732301106.437009000,66
1732301106.437018000,21786
1732301106.437039000,66
1732301106.437040000,24682
1732301106.437053000,15994
1732301106.437060000,66
1732301106.437065000,2810
1732301106.437088000,66
1732301106.437098000,66
1732301106.492894000,114
1732301106.536385000,66
1732301106.538309000,114
1732301106.538402000,66
1732301106.592292000,114
1732301106.592378000,66
1732301106.640463000,114
1732301106.640555000,66
1732301108.478242000,114
1732301108.478561000,7306
1732301108.478561000,7306
1732301108.478604000,66
1732301108.478618000,66
1732301108.479338000,14546
1732301108.479365000,66
1732301108.479392000,14546
1732301108.479410000,66
1732301108.479726000,29026
1732301108.479761000,66
1732301108.479795000,7306
1732301108.479795000,21786
1732301108.479826000,66
1732301108.479837000,66
1732301108.479905000,43506
1732301108.479949000,66
1732301108.479971000,14546
1732301108.479990000,14546
1732301108.480020000,20338
1732301108.480024000,66
1732301108.480039000,66
1732301108.480046000,66
1732301108.480050000,15994
1732301108.480098000,66
1732301108.480122000,7306
1732301108.480122000,57986
1732301108.480173000,66
1732301108.480185000,66
1732301108.480200000,11650
1732301108.480232000,17442
1732301108.480255000,66
1732301108.480262000,29026
1732301108.480264000,66
1732301108.480298000,7306
1732301108.480300000,66
1732301108.480298000,21786
1732301108.480342000,17442
1732301108.480352000,66
1732301108.480405000,23234
1732301108.480407000,66
1732301108.480457000,2962
1732301108.480457000,29026
1732301108.480464000,66
1732301108.480493000,14546
1732301108.480516000,21786
1732301108.480526000,66
1732301108.480530000,1514
1732301108.480573000,66
1732301108.480606000,63778
1732301108.480668000,29026
1732301108.480715000,39162
1732301108.480720000,66
1732301108.480760000,66
1732301108.480768000,78
1732301108.480776000,53642
1732301108.480819000,78
1732301108.480848000,23234
1732301108.480870000,78
1732301108.480883000,13098
1732301108.480908000,78
1732301108.480914000,21786
1732301108.480943000,78
1732301108.480970000,34818
1732301108.481000000,78
1732301108.481015000,11650
1732301108.481044000,78
1732301108.481063000,65226
1732301108.481109000,78
1732301108.481122000,15994
1732301108.481148000,8754
1732301108.481148000,14546
1732301108.481172000,78
1732301108.481181000,78
1732301108.481194000,14546
1732301108.481212000,78
1732301108.481224000,36266
1732301108.481255000,78
1732301108.481272000,18890
1732301108.481302000,78
1732301108.481323000,49298
1732301108.481360000,78
1732301108.481388000,43506
1732301108.481418000,78
1732301108.481449000,46402
1732301108.481483000,78
1732301108.481501000,26130
1732301108.481541000,66
1732301108.481550000,21786
1732301108.481582000,23234
1732301108.481604000,13098
1732301108.481625000,2962
1732301108.481625000,18890
1732301108.481651000,13098
1732301108.481678000,21786
1732301108.481708000,24682
1732301108.481733000,14546
1732301108.481759000,23234
1732301108.481781000,8754
1732301108.481796000,66
1732301108.481801000,15994
1732301108.481804000,78
1732301108.481812000,78
1732301108.481819000,78
1732301108.481826000,78
1732301108.481833000,78
1732301108.481840000,66
1732301108.481846000,66
1732301108.481848000,1514
1732301108.481848000,2962
1732301108.481852000,66
1732301108.481848000,4410
1732301108.481848000,40610
1732301108.481859000,78
1732301108.481866000,78
1732301108.481912000,20338
1732301108.481935000,4410
1732301108.481935000,2962
1732301108.481958000,11650
1732301108.481959000,78
1732301108.481967000,66
1732301108.481974000,66
1732301108.481975000,14546
1732301108.481979000,66
1732301108.481985000,66
1732301108.481992000,66
1732301108.482004000,31922
1732301108.482037000,4410
1732301108.482037000,18890
1732301108.482060000,11650
1732301108.482091000,66
1732301108.482093000,30474
1732301108.482099000,66
1732301108.482105000,66
1732301108.482144000,7306
1732301108.482144000,43506
1732301108.482168000,66
1732301108.482185000,11650
1732301108.482210000,66
1732301108.482216000,66
1732301108.482219000,2962
1732301108.482219000,31922
1732301108.482222000,66
1732301108.482270000,33370
1732301108.482284000,66
1732301108.482290000,66
1732301108.482301000,66
1732301108.482324000,24682
1732301108.482368000,66
1732301108.482370000,40610
1732301108.482400000,66
1732301108.482418000,27426
1732301108.482466000,66
1732301108.524709000,114
1732301108.524985000,62330
1732301108.525081000,2962
1732301108.525082000,65226
1732301108.525085000,66
1732301108.525122000,24682
1732301108.525152000,40610
1732301108.525183000,66
1732301108.525197000,52194
1732301108.525209000,66
1732301108.525233000,13098
1732301108.525277000,66
1732301108.525287000,65226
1732301108.525303000,66
1732301108.525326000,14546
1732301108.525358000,50746
1732301108.525393000,66
1732301108.525395000,42058
1732301108.525433000,23234
1732301108.525440000,66
1732301108.525472000,65226
1732301108.525487000,66
1732301108.525502000,4410
1732301108.525535000,60882
1732301108.525551000,66
1732301108.525571000,31922
1732301108.525592000,66
1732301108.525599000,33370
1732301108.525619000,66
1732301108.525619000,18890
1732301108.525644000,66
1732301108.525662000,66
1732301108.525693000,10202
1732301108.525720000,66
1732301108.525723000,33370
1732301108.525753000,21786
1732301108.525770000,66
1732301108.525782000,49298
1732301108.525790000,66
1732301108.525820000,15994
1732301108.525846000,66
1732301108.525856000,65226
1732301108.525864000,66
1732301108.525887000,11650
1732301108.525917000,53642
1732301108.525939000,66
1732301108.525955000,39162
1732301108.525979000,66
1732301108.525987000,26130
1732301108.526012000,66
1732301108.526022000,65226
1732301108.526035000,66
1732301108.526048000,1514
1732301108.526084000,63778
1732301108.526108000,66
1732301108.526115000,29026
1732301108.526137000,36266
1732301108.526154000,66
1732301108.526160000,36266
1732301108.526190000,29026
1732301108.526201000,66
1732301108.526209000,29026
1732301108.526235000,30474
1732301108.526248000,66
1732301108.526262000,5858
1732301108.526262000,18890
1732301108.526281000,29026
1732301108.526293000,66
1732301108.526311000,36266
1732301108.526331000,21786
1732301108.526334000,66
1732301108.526356000,30474
1732301108.526376000,66
1732301108.526381000,13098
1732301108.526397000,34818
1732301108.526403000,66
1732301108.526426000,30474
1732301108.526440000,66
1732301108.526444000,26130
1732301108.526467000,66
1732301108.526470000,30474
1732301108.526489000,66
1732301108.526502000,8754
1732301108.526502000,4258
1732301108.526514000,66
1732301108.526529000,66
1732301108.565321000,114
1732301108.565583000,43506
1732301108.565630000,21786
1732301108.565638000,66
1732301108.565678000,66
1732301108.565678000,65226
1732301108.565705000,5858
1732301108.565743000,59434
1732301108.565746000,66
1732301108.565782000,33370
1732301108.565803000,66
1732301108.565807000,31922
1732301108.565827000,66
1732301108.565842000,60882
1732301108.565845000,66
1732301108.565894000,4410
1732301108.565894000,65226
1732301108.565898000,66
1732301108.565935000,23234
1732301108.565960000,66
1732301108.565963000,42058
1732301108.565975000,66
1732301108.565999000,66
1732301108.566000000,50746
1732301108.566029000,14546
1732301108.566056000,66
1732301108.566068000,66
1732301108.566071000,65226
1732301108.566099000,13098
1732301108.566127000,52194
1732301108.566130000,66
1732301108.566140000,66
1732301108.566153000,18890
1732301108.566174000,66
1732301108.566187000,66
1732301108.566276000,10202
1732301108.566294000,66
1732301108.566305000,33370
1732301108.566332000,21786
1732301108.566339000,66
1732301108.566353000,66
1732301108.566360000,43506
1732301108.566394000,21786
1732301108.566403000,66
1732301108.566417000,66
1732301108.566426000,55090
1732301108.566479000,66
1732301108.566480000,10202
1732301108.566480000,53642
1732301108.566518000,11650
1732301108.566543000,66
1732301108.566552000,65226
1732301108.566553000,66
1732301108.566582000,15994
1732301108.566610000,49298
1732301108.566612000,66
1732301108.566625000,66
1732301108.566646000,43506
1732301108.566654000,66
1732301108.566671000,21786
1732301108.566690000,66
1732301108.566692000,42058
1732301108.566705000,66
1732301108.566742000,23234
1732301108.566748000,66
1732301108.566764000,66
1732301108.566769000,65226
1732301108.566792000,4410
1732301108.566808000,43506
1732301108.566828000,66
1732301108.566833000,17442
1732301108.566846000,21786
1732301108.566852000,66
1732301108.566858000,20338
1732301108.566873000,66
1732301108.566882000,27578
1732301108.566885000,66
1732301108.566903000,17442
1732301108.566912000,66
1732301108.566918000,24682
1732301108.566925000,66
1732301108.566939000,66
1732301108.566940000,26130
1732301108.566962000,14546
1732301108.566969000,66
1732301108.566973000,24682
1732301108.566980000,66
1732301108.566993000,66
1732301108.566995000,26130
1732301108.567015000,14546
1732301108.567023000,66
1732301108.567029000,24682
1732301108.567034000,66
1732301108.567052000,27578
1732301108.567058000,66
1732301108.567076000,13098
1732301108.567082000,66
1732301108.567082000,1362
1732301108.567109000,66
1732301108.604348000,114
1732301108.604625000,65226
1732301108.604699000,27578
1732301108.604725000,37714
1732301108.604728000,66
1732301108.604758000,55090
1732301108.604809000,10202
1732301108.604809000,65226
1732301108.604830000,66
1732301108.604844000,66
1732301108.604846000,17442
1732301108.604876000,47850
1732301108.604889000,66
1732301108.604913000,44954
1732301108.604934000,66
1732301108.604940000,20338
1732301108.604967000,66
1732301108.604972000,65226
1732301108.604984000,66
1732301108.604999000,7306
1732301108.605033000,57986
1732301108.605053000,66
1732301108.605078000,34818
1732301108.605103000,66
1732301108.605106000,30474
1732301108.605130000,66
1732301108.605141000,62330
1732301108.605153000,66
1732301108.605174000,2962
1732301108.605174000,21786
1732301108.605206000,66
1732301108.605224000,13098
1732301108.605226000,66
1732301108.605242000,66
1732301108.605251000,31922
1732301108.605282000,20338
1732301108.605296000,66
1732301108.605311000,50746
1732301108.605317000,66
1732301108.605343000,14546
1732301108.605370000,66
1732301108.605373000,59434
1732301108.605387000,66
1732301108.605428000,5858
1732301108.605430000,66
1732301108.605428000,57986
1732301108.605487000,7306
1732301108.605487000,62330
1732301108.605496000,66
1732301108.605547000,2962
1732301108.605547000,65226
1732301108.605559000,66
1732301108.605582000,24682
1732301108.605611000,40610
1732301108.605616000,66
1732301108.605638000,66
1732301108.605648000,52194
1732301108.605666000,66
1732301108.605672000,13098
1732301108.605698000,49298
1732301108.605700000,66
1732301108.605715000,66
1732301108.605727000,15994
1732301108.605743000,36266
1732301108.605748000,66
1732301108.605773000,66
1732301108.605783000,30474
1732301108.605799000,66
1732301108.605804000,42058
1732301108.605824000,66
1732301108.605830000,23234
1732301108.605845000,23234
1732301108.605853000,66
1732301108.605857000,15994
1732301108.605877000,24682
1732301108.605886000,66
1732301108.605898000,1514
1732301108.605898000,21786
1732301108.605917000,66
1732301108.605922000,29026
1732301108.605939000,66
1732301108.605943000,14546
1732301108.605956000,24682
1732301108.605962000,66
1732301108.605979000,27578
1732301108.605991000,66
1732301108.606007000,13098
1732301108.606018000,18738
1732301108.606024000,66
1732301108.606058000,66
1732301108.678223000,114
1732301108.678333000,66
1732301108.730220000,114
1732301108.730303000,66
1732301108.780105000,114
1732301108.780190000,66
1732301108.828549000,114
1732301108.828639000,66
1732301110.647101000,114
1732301110.647382000,7306
1732301110.647382000,7306
1732301110.647432000,66
1732301110.647452000,66
1732301110.648080000,14546
1732301110.648106000,66
1732301110.648136000,14546
1732301110.648152000,66
1732301110.648499000,29026
1732301110.648535000,66
1732301110.648583000,7306
1732301110.648583000,21786
1732301110.648615000,66
1732301110.648649000,34818
1732301110.648670000,66
1732301110.648689000,66
1732301110.648689000,8754
1732301110.648689000,14546
1732301110.648751000,66
1732301110.648761000,50746
1732301110.648807000,66
1732301110.648855000,7306
1732301110.648855000,34818
1732301110.648890000,66
1732301110.648899000,66
1732301110.648927000,23234
1732301110.648950000,66
1732301110.648966000,11650
1732301110.648979000,66
1732301110.649008000,46402
1732301110.649040000,66
1732301110.649054000,7306
1732301110.649054000,4410
1732301110.649103000,66
1732301110.649109000,60882
1732301110.649174000,29026
1732301110.649203000,2962
1732301110.649218000,66
1732301110.649231000,33370
1732301110.649259000,66
1732301110.649288000,59434
1732301110.649295000,66
1732301110.649381000,5858
1732301110.649381000,65226
1732301110.649396000,66
1732301110.649447000,21786
1732301110.649493000,43506
1732301110.649503000,66
1732301110.649533000,66
1732301110.649558000,49298
1732301110.649577000,66
1732301110.649605000,15994
1732301110.649653000,66
1732301110.649668000,65226
1732301110.649678000,66
1732301110.649719000,11650
1732301110.649766000,53642
1732301110.649795000,66
1732301110.649825000,39162
1732301110.649866000,26130
1732301110.649868000,66
1732301110.649914000,66
1732301110.649923000,65226
1732301110.649944000,66
1732301110.649968000,1514
1732301110.650015000,63778
1732301110.650038000,66
1732301110.650080000,29026
1732301110.650126000,66
1732301110.650141000,36266
1732301110.650163000,66
1732301110.650202000,66
1732301110.650206000,56538
1732301110.650292000,8754
1732301110.650292000,65226
1732301110.650311000,66
1732301110.650359000,18890
1732301110.650400000,46402
1732301110.650416000,66
1732301110.650445000,66
1732301110.650456000,46402
1732301110.650491000,66
1732301110.650505000,18890
1732301110.650541000,66
1732301110.650557000,65226
1732301110.650565000,66
1732301110.650604000,8754
1732301110.650656000,56538
1732301110.650671000,66
1732301110.650691000,66
1732301110.650709000,36266
1732301110.650751000,66
1732301110.650758000,29026
1732301110.650792000,27426
1732301110.650795000,66
1732301110.650831000,66
1732301110.650861000,66
1732301110.693591000,114
1732301110.693869000,65226
1732301110.693939000,27578
1732301110.693968000,37714
1732301110.693974000,66
1732301110.694006000,55090
1732301110.694048000,66
1732301110.694064000,10202
1732301110.694064000,65226
1732301110.694083000,66
1732301110.694107000,17442
1732301110.694137000,47850
1732301110.694143000,66
1732301110.694158000,66
1732301110.694176000,44954
1732301110.694191000,66
1732301110.694216000,20338
1732301110.694234000,66
1732301110.694252000,65226
1732301110.694261000,66
1732301110.694280000,7306
1732301110.694317000,57986
1732301110.694321000,66
1732301110.694329000,66
1732301110.694359000,34818
1732301110.694376000,66
1732301110.694390000,30474
1732301110.694401000,66
1732301110.694422000,66
1732301110.694436000,62330
1732301110.694483000,2962
1732301110.694483000,26130
1732301110.694524000,66
1732301110.694555000,66
1732301110.694588000,11650
1732301110.694615000,31922
1732301110.694618000,66
1732301110.694648000,21786
1732301110.694662000,66
1732301110.694678000,52194
1732301110.694683000,66
1732301110.694714000,13098
1732301110.694744000,66
1732301110.694747000,65226
1732301110.694761000,66
1732301110.694780000,14546
1732301110.694812000,50746
1732301110.694820000,66
1732301110.694838000,66
1732301110.694849000,42058
1732301110.694873000,23234
1732301110.694875000,66
1732301110.694917000,65226
1732301110.694919000,66
1732301110.694940000,66
1732301110.694941000,4410
1732301110.694977000,60882
1732301110.694996000,66
1732301110.695009000,31922
1732301110.695030000,33370
1732301110.695040000,66
1732301110.695069000,46402
1732301110.695100000,18890
1732301110.695103000,66
1732301110.695123000,52194
1732301110.695151000,66
1732301110.695163000,10202
1732301110.695163000,37714
1732301110.695191000,66
1732301110.695195000,27578
1732301110.695219000,39162
1732301110.695229000,66
1732301110.695251000,26130
1732301110.695268000,29026
1732301110.695282000,66
1732301110.695285000,21786
1732301110.695302000,14546
1732301110.695312000,17442
1732301110.695324000,66
1732301110.695327000,11650
1732301110.695339000,20338
1732301110.695358000,15994
1732301110.695366000,66
1732301110.695371000,18738
1732301110.695403000,66
1732301110.695422000,66
1732301110.734057000,114
1732301110.734326000,53642
1732301110.734383000,11650
1732301110.734418000,65226
1732301110.734425000,66
1732301110.734449000,15994
1732301110.734479000,49298
1732301110.734505000,66
1732301110.734514000,43506
1732301110.734533000,66
1732301110.734539000,21786
1732301110.734558000,66
1732301110.734571000,66
1732301110.734573000,65226
1732301110.734599000,5858
1732301110.734631000,59434
1732301110.734636000,66
1732301110.734667000,33370
1732301110.734692000,66
1732301110.734696000,31922
1732301110.734721000,66
1732301110.734748000,66
1732301110.734759000,60882
1732301110.734819000,4410
1732301110.734821000,66
1732301110.734819000,65226
1732301110.734861000,23234
1732301110.734889000,42058
1732301110.734894000,66
1732301110.734924000,26130
1732301110.734931000,66
1732301110.734976000,66
1732301110.734989000,7306
1732301110.735011000,26130
1732301110.735013000,66
1732301110.735042000,31922
1732301110.735049000,66
1732301110.735072000,39162
1732301110.735077000,66
1732301110.735105000,26130
1732301110.735127000,66
1732301110.735135000,47850
1732301110.735150000,66
1732301110.735167000,17442
1732301110.735184000,66
1732301110.735197000,55090
1732301110.735200000,66
1732301110.735269000,10202
1732301110.735270000,65226
1732301110.735274000,66
1732301110.735307000,17442
1732301110.735335000,47850
1732301110.735349000,66
1732301110.735370000,44954
1732301110.735394000,20338
1732301110.735395000,66
1732301110.735427000,66
1732301110.735428000,65226
1732301110.735445000,66
1732301110.735454000,7306
1732301110.735475000,49298
1732301110.735489000,66
1732301110.735508000,8754
1732301110.735508000,24682
1732301110.735530000,66
1732301110.735531000,31922
1732301110.735566000,66
1732301110.735568000,33370
1732301110.735589000,34818
1732301110.735594000,66
1732301110.735615000,30474
1732301110.735631000,18890
1732301110.735636000,66
1732301110.735651000,23234
1732301110.735670000,23234
1732301110.735672000,66
1732301110.735683000,15994
1732301110.735701000,21786
1732301110.735705000,66
1732301110.735724000,26130
1732301110.735735000,66
1732301110.735745000,1514
1732301110.735745000,23234
1732301110.735756000,66
1732301110.735774000,33218
1732301110.735778000,66
1732301110.735809000,66
1732301110.773156000,114
1732301110.773400000,47850
1732301110.773464000,17442
1732301110.773477000,66
1732301110.773501000,65226
1732301110.773517000,66
1732301110.773529000,10202
1732301110.773554000,66
1732301110.773557000,55090
1732301110.773563000,66
1732301110.773593000,37714
1732301110.773609000,66
1732301110.773618000,27578
1732301110.773630000,66
1732301110.773645000,66
1732301110.773658000,65226
1732301110.773715000,65226
1732301110.773717000,66
1732301110.773751000,27578
1732301110.773777000,66
1732301110.773780000,37714
1732301110.773798000,66
1732301110.773815000,55090
1732301110.773820000,66
1732301110.773877000,66
1732301110.773879000,10202
1732301110.773879000,65226
1732301110.773917000,17442
1732301110.773944000,47850
1732301110.773947000,66
1732301110.773959000,66
1732301110.773974000,30474
1732301110.773983000,66
1732301110.774000000,66
1732301110.774010000,13098
1732301110.774031000,66
1732301110.774036000,30474
1732301110.774062000,21786
1732301110.774068000,66
1732301110.774083000,66
1732301110.774089000,40610
1732301110.774122000,24682
1732301110.774129000,66
1732301110.774144000,66
1732301110.774145000,40610
1732301110.774179000,24682
1732301110.774184000,66
1732301110.774209000,66
1732301110.774211000,53642
1732301110.774242000,11650
1732301110.774258000,66
1732301110.774268000,66
1732301110.774270000,56538
1732301110.774319000,66
1732301110.774324000,8754
1732301110.774324000,55090
1732301110.774381000,66
1732301110.774393000,10202
1732301110.774393000,65226
1732301110.774430000,17442
1732301110.774458000,47850
1732301110.774459000,66
1732301110.774491000,44954
1732301110.774507000,66
1732301110.774514000,20338
1732301110.774526000,17442
1732301110.774529000,66
1732301110.774539000,29026
1732301110.774550000,66
1732301110.774578000,36266
1732301110.774582000,66
1732301110.774594000,13098
1732301110.774609000,33370
1732301110.774613000,66
1732301110.774623000,66
1732301110.774630000,18890
1732301110.774641000,66
1732301110.774641000,18890
1732301110.774653000,66
1732301110.774659000,21786
1732301110.774665000,66
1732301110.774679000,66
1732301110.774681000,24682
1732301110.774696000,18890
1732301110.774709000,66
1732301110.774715000,21786
1732301110.774720000,66
1732301110.774734000,66
1732301110.774737000,24682
1732301110.774751000,17442
1732301110.774764000,66
1732301110.774772000,24682
1732301110.774775000,66
1732301110.774792000,17290
1732301110.774796000,66
1732301110.774808000,66
1732301110.828765000,114
1732301110.828874000,66
1732301110.873284000,114
1732301110.873340000,66
1732301110.927860000,114
1732301110.927941000,66
1732301110.970211000,114
1732301110.970272000,66
1732301112.815984000,114
1732301112.816319000,7306
1732301112.816319000,7306
1732301112.816369000,66
1732301112.816385000,66
1732301112.817009000,14546
1732301112.817034000,66
1732301112.817058000,14546
1732301112.817076000,66
1732301112.817403000,29026
1732301112.817437000,66
1732301112.817474000,7306
1732301112.817474000,21786
1732301112.817504000,66
1732301112.817512000,66
1732301112.817538000,34818
1732301112.817582000,8754
1732301112.817582000,66
1732301112.817582000,14546
1732301112.817630000,66
1732301112.817644000,50746
1732301112.817680000,66
1732301112.817701000,7306
1732301112.817701000,11650
1732301112.817751000,66
1732301112.817756000,46402
1732301112.817794000,66
1732301112.817808000,11650
1732301112.817848000,34818
1732301112.817864000,66
1732301112.817875000,66
1732301112.817892000,11650
1732301112.817931000,66
1732301112.817947000,7306
1732301112.817947000,65226
1732301112.817996000,66
1732301112.818014000,8754
1732301112.818059000,56538
1732301112.818078000,66
1732301112.818101000,66
1732301112.818117000,36266
1732301112.818158000,66
1732301112.818164000,29026
1732301112.818199000,66
1732301112.818222000,63778
1732301112.818233000,66
1732301112.818313000,1514
1732301112.818313000,65226
1732301112.818336000,66
1732301112.818377000,26130
1732301112.818424000,39162
1732301112.818432000,66
1732301112.818466000,66
1732301112.818483000,53642
1732301112.818506000,66
1732301112.818532000,11650
1732301112.818579000,66
1732301112.818580000,65226
1732301112.818598000,66
1732301112.818631000,15994
1732301112.818679000,49298
1732301112.818690000,66
1732301112.818716000,66
1732301112.818737000,43506
1732301112.818767000,66
1732301112.818806000,21786
1732301112.818815000,66
1732301112.818850000,66
1732301112.818865000,65226
1732301112.818913000,5858
1732301112.818958000,59434
1732301112.818990000,66
1732301112.819018000,33370
1732301112.819055000,66
1732301112.819062000,31922
1732301112.819096000,66
1732301112.819118000,60882
1732301112.819131000,66
1732301112.819204000,4410
1732301112.819204000,65226
1732301112.819226000,66
1732301112.819271000,23234
1732301112.819315000,42058
1732301112.819323000,66
1732301112.819355000,66
1732301112.819371000,50746
1732301112.819398000,66
1732301112.819416000,14546
1732301112.819449000,66
1732301112.819464000,65226
1732301112.819470000,66
1732301112.819516000,13098
1732301112.819559000,52194
1732301112.819573000,66
1732301112.819596000,66
1732301112.819606000,27426
1732301112.819645000,66
1732301112.819677000,66
1732301112.862548000,114
1732301112.862831000,65226
1732301112.862916000,27578
1732301112.862944000,66
1732301112.862953000,37714
1732301112.862998000,55090
1732301112.863008000,66
1732301112.863058000,10202
1732301112.863059000,65226
1732301112.863071000,66
1732301112.863100000,17442
1732301112.863141000,47850
1732301112.863142000,66
1732301112.863157000,66
1732301112.863181000,44954
1732301112.863192000,66
1732301112.863221000,20338
1732301112.863241000,66
1732301112.863257000,66
1732301112.863259000,65226
1732301112.863288000,7306
1732301112.863317000,57986
1732301112.863333000,66
1732301112.863343000,66
1732301112.863358000,34818
1732301112.863385000,30474
1732301112.863391000,66
1732301112.863427000,62330
1732301112.863439000,66
1732301112.863467000,2962
1732301112.863467000,30474
1732301112.863507000,66
1732301112.863538000,66
1732301112.863560000,20338
1732301112.863591000,37714
1732301112.863596000,66
1732301112.863640000,66
